filename,issue_type,severity,details
GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-1_1536_6144.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-2_8192_16896.png; perceptual_distance=2
GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-1_1536_6144.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E136.0_N26.9_20200913_L1A1120035638-2_8192_5632.png; perceptual_distance=4
GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-2_0_14848.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-2_1536_14336.png; perceptual_distance=0
GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-2_0_14848.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-2_1536_14848.png; perceptual_distance=0
GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-2_0_14848.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_5632.png; perceptual_distance=0
GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-2_0_14848.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_7680_1536.png; perceptual_distance=0
GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-2_0_14848.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_7680_512.png; perceptual_distance=0
GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-2_0_14848.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_10752_8704.png; perceptual_distance=0
GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-2_0_14848.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_11264_8704.png; perceptual_distance=0
GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-2_0_14848.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_12928_6144.png; perceptual_distance=0
GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-2_0_14848.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_6144_10752.png; perceptual_distance=0
GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-2_0_14848.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_6656_12800.png; perceptual_distance=0
GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-2_0_14848.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_7680_16896.png; perceptual_distance=0
GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-2_1536_14336.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-2_1536_14848.png; perceptual_distance=0
GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-2_1536_14336.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_5632.png; perceptual_distance=0
GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-2_1536_14336.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_7680_1536.png; perceptual_distance=0
GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-2_1536_14336.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_7680_512.png; perceptual_distance=0
GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-2_1536_14336.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_10752_8704.png; perceptual_distance=0
GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-2_1536_14336.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_11264_8704.png; perceptual_distance=0
GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-2_1536_14336.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_12928_6144.png; perceptual_distance=0
GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-2_1536_14336.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_6144_10752.png; perceptual_distance=0
GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-2_1536_14336.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_6656_12800.png; perceptual_distance=0
GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-2_1536_14336.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_7680_16896.png; perceptual_distance=0
GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-2_1536_14848.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_5632.png; perceptual_distance=0
GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-2_1536_14848.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_7680_1536.png; perceptual_distance=0
GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-2_1536_14848.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_7680_512.png; perceptual_distance=0
GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-2_1536_14848.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_10752_8704.png; perceptual_distance=0
GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-2_1536_14848.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_11264_8704.png; perceptual_distance=0
GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-2_1536_14848.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_12928_6144.png; perceptual_distance=0
GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-2_1536_14848.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_6144_10752.png; perceptual_distance=0
GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-2_1536_14848.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_6656_12800.png; perceptual_distance=0
GF6_WFV_E131.6_N24.9_20190302_L1A1119852281-2_1536_14848.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_7680_16896.png; perceptual_distance=0
GF6_WFV_E131.8_N31.4_20200918_L1A1120036753-2_23440_17285.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-2_8192_16896.png; perceptual_distance=4
GF6_WFV_E131.9_N22.4_20190604_L1A1119887740-1_2048_10752.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E131.9_N22.4_20190604_L1A1119887740-1_5120_0.png; perceptual_distance=4
GF6_WFV_E131.9_N22.4_20190604_L1A1119887740-1_5120_0.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_5120.png; perceptual_distance=4
GF6_WFV_E131.9_N22.4_20190604_L1A1119887740-1_5120_0.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-2_10752_11264.png; perceptual_distance=4
GF6_WFV_E132.0_N26.9_20190703_L1A1119896315-3_11776_17920.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E132.0_N26.9_20190703_L1A1119896315-3_11793_17920.png; perceptual_distance=4
GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_5120.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-2_10752_11264.png; perceptual_distance=2
GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_5632.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_7680_1536.png; perceptual_distance=0
GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_5632.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_7680_512.png; perceptual_distance=0
GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_5632.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_10752_8704.png; perceptual_distance=0
GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_5632.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_11264_8704.png; perceptual_distance=0
GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_5632.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_12928_6144.png; perceptual_distance=0
GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_5632.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_6144_10752.png; perceptual_distance=0
GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_5632.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_6656_12800.png; perceptual_distance=0
GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_10752_5632.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_7680_16896.png; perceptual_distance=0
GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_7680_1536.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_7680_512.png; perceptual_distance=0
GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_7680_1536.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_10752_8704.png; perceptual_distance=0
GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_7680_1536.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_11264_8704.png; perceptual_distance=0
GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_7680_1536.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_12928_6144.png; perceptual_distance=0
GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_7680_1536.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_6144_10752.png; perceptual_distance=0
GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_7680_1536.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_6656_12800.png; perceptual_distance=0
GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_7680_1536.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_7680_16896.png; perceptual_distance=0
GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_7680_512.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_10752_8704.png; perceptual_distance=0
GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_7680_512.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_11264_8704.png; perceptual_distance=0
GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_7680_512.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_12928_6144.png; perceptual_distance=0
GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_7680_512.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_6144_10752.png; perceptual_distance=0
GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_7680_512.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_6656_12800.png; perceptual_distance=0
GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-1_7680_512.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_7680_16896.png; perceptual_distance=0
GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-2_15872_6144.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-2_512_15872.png; perceptual_distance=4
GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-2_15872_6144.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E133.0_N29.1_20200530_L1A1120002372-2_6144_6656.png; perceptual_distance=2
GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-2_15872_8704.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E136.6_N29.1_20200913_L1A1120035632-1_9216_14848.png; perceptual_distance=4
GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-2_512_15872.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E133.0_N29.1_20200530_L1A1120002372-2_6144_6656.png; perceptual_distance=2
GF6_WFV_E132.4_N35.8_20200914_L1A1120035552-2_8192_16896.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E136.0_N26.9_20200913_L1A1120035638-2_8192_5632.png; perceptual_distance=4
GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_10752_8704.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_11264_8704.png; perceptual_distance=0
GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_10752_8704.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_12928_6144.png; perceptual_distance=0
GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_10752_8704.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_6144_10752.png; perceptual_distance=0
GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_10752_8704.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_6656_12800.png; perceptual_distance=0
GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_10752_8704.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_7680_16896.png; perceptual_distance=0
GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_11264_8704.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_12928_6144.png; perceptual_distance=0
GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_11264_8704.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_6144_10752.png; perceptual_distance=0
GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_11264_8704.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_6656_12800.png; perceptual_distance=0
GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_11264_8704.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_7680_16896.png; perceptual_distance=0
GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_12928_6144.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_6144_10752.png; perceptual_distance=0
GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_12928_6144.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_6656_12800.png; perceptual_distance=0
GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_12928_6144.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_7680_16896.png; perceptual_distance=0
GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_6144_10752.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_6656_12800.png; perceptual_distance=0
GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_6144_10752.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_7680_16896.png; perceptual_distance=0
GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_6656_12800.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E134.3_N40.2_20200918_L1A1120036758-1_7680_16896.png; perceptual_distance=0
GF6_WFV_E136.6_N24.7_20200521_L1A1119999504-3_10752_512.png,perceptual_near,suspicious_but_valid,other=GF6_WFV_E136.6_N24.7_20200521_L1A1119999504-3_10769_512.png; perceptual_distance=4
GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_10752_7168.png,unusually_high_contrast,suspicious_but_valid,brightness_std=35.7442
GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_12800_10752.png,unusually_high_contrast,suspicious_but_valid,brightness_std=37.1591
GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_12872_9216.png,unusually_high_contrast,suspicious_but_valid,brightness_std=34.8402
GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_1536_4608.png,unusually_high_contrast,suspicious_but_valid,brightness_std=30.0963
GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_4096_8192.png,unusually_high_contrast,suspicious_but_valid,brightness_std=32.4782
GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_7168_7168.png,unusually_high_contrast,suspicious_but_valid,brightness_std=44.905
GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_7680_7168.png,unusually_high_contrast,suspicious_but_valid,brightness_std=66.5378
GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_8192_4096.png,unusually_high_contrast,suspicious_but_valid,brightness_std=37.3141
GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_9216_3584.png,unusually_high_contrast,suspicious_but_valid,brightness_std=43.9367
GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_9216_4608.png,unusually_high_contrast,suspicious_but_valid,brightness_std=55.7058
GF1_WFV1_E110.0_N17.9_20200703_L2A0004902374_9728_8192.png,unusually_high_contrast,suspicious_but_valid,brightness_std=36.1739
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_12288_13312.png,unusually_high_contrast,suspicious_but_valid,brightness_std=63.5959
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_12288_13824.png,unusually_high_contrast,suspicious_but_valid,brightness_std=46.1378
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_12288_2560.png,unusually_high_contrast,suspicious_but_valid,brightness_std=30.0311
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_12800_2560.png,unusually_high_contrast,suspicious_but_valid,brightness_std=34.8897
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_12848_2048.png,unusually_high_contrast,suspicious_but_valid,brightness_std=41.3892
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_12848_2560.png,unusually_high_contrast,suspicious_but_valid,brightness_std=29.4365
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_13312_2048.png,unusually_high_contrast,suspicious_but_valid,brightness_std=49.6262
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_13360_2048.png,unusually_high_contrast,suspicious_but_valid,brightness_std=50.5282
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_13824_2048.png,unusually_high_contrast,suspicious_but_valid,brightness_std=38.957
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_13872_2048.png,unusually_high_contrast,suspicious_but_valid,brightness_std=39.0243
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_2048_4608.png,unusually_high_contrast,suspicious_but_valid,brightness_std=33.0423
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_2560_4096.png,unusually_high_contrast,suspicious_but_valid,brightness_std=28.9614
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_3584_4096.png,unusually_high_contrast,suspicious_but_valid,brightness_std=42.1838
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_4608_0.png,unusually_high_contrast,suspicious_but_valid,brightness_std=41.2098
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_5632_512.png,unusually_high_contrast,suspicious_but_valid,brightness_std=83.5697
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_6144_2048.png,unusually_high_contrast,suspicious_but_valid,brightness_std=56.3315
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_6144_2560.png,unusually_high_contrast,suspicious_but_valid,brightness_std=32.1952
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_6656_3584.png,unusually_high_contrast,suspicious_but_valid,brightness_std=31.6748
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_7680_2048.png,unusually_high_contrast,suspicious_but_valid,brightness_std=42.7135
GF1_WFV1_E110.3_N19.6_20200703_L2A0004902371_7680_3072.png,unusually_high_contrast,suspicious_but_valid,brightness_std=34.5196
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_13312_14696.png,unusually_high_contrast,suspicious_but_valid,brightness_std=30.5557
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_14848_14696.png,unusually_high_contrast,suspicious_but_valid,brightness_std=28.6046
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_15360_10752.png,unusually_high_contrast,suspicious_but_valid,brightness_std=32.488
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_15360_11264.png,unusually_high_contrast,suspicious_but_valid,brightness_std=31.9799
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_15485_10240.png,unusually_high_contrast,suspicious_but_valid,brightness_std=33.6994
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_15485_10752.png,unusually_high_contrast,suspicious_but_valid,brightness_std=29.8889
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_15485_9728.png,unusually_high_contrast,suspicious_but_valid,brightness_std=33.3006
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_15872_6656.png,unusually_high_contrast,suspicious_but_valid,brightness_std=32.0541
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_15872_7168.png,unusually_high_contrast,suspicious_but_valid,brightness_std=35.9174
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_15872_8192.png,unusually_high_contrast,suspicious_but_valid,brightness_std=34.5703
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_15872_8704.png,unusually_high_contrast,suspicious_but_valid,brightness_std=28.6861
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_15997_6144.png,unusually_high_contrast,suspicious_but_valid,brightness_std=39.0452
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_15997_7168.png,unusually_high_contrast,suspicious_but_valid,brightness_std=37.5535
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_4096_0.png,unusually_high_contrast,suspicious_but_valid,brightness_std=52.8935
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_5632_512.png,unusually_high_contrast,suspicious_but_valid,brightness_std=31.8802
GF1_WFV1_E120.0_N36.3_20200423_L2A0004760887_7680_13824.png,unusually_high_contrast,suspicious_but_valid,brightness_std=31.8446
GF1_WFV2_E111.6_N17.5_20200703_L2A0004902588_1024_7168.png,unusually_high_contrast,suspicious_but_valid,brightness_std=37.5956
GF1_WFV2_E111.6_N17.5_20200703_L2A0004902588_11264_11264.png,unusually_high_contrast,suspicious_but_valid,brightness_std=29.1024
GF1_WFV2_E111.6_N17.5_20200703_L2A0004902588_12389_9728.png,unusually_high_contrast,suspicious_but_valid,brightness_std=32.7041
GF1_WFV2_E111.6_N17.5_20200703_L2A0004902588_12800_8192.png,unusually_high_contrast,suspicious_but_valid,brightness_std=49.8092
GF1_WFV2_E111.6_N17.5_20200703_L2A0004902588_12800_8704.png,unusually_high_contrast,suspicious_but_valid,brightness_std=55.2464
GF1_WFV2_E111.6_N17.5_20200703_L2A0004902588_12800_9728.png,unusually_high_contrast,suspicious_but_valid,brightness_std=32.4196
GF1_WFV2_E111.6_N17.5_20200703_L2A0004902588_12901_8192.png,unusually_high_contrast,suspicious_but_valid,brightness_std=54.4107
GF1_WFV2_E111.6_N17.5_20200703_L2A0004902588_2560_12800.png,unusually_high_contrast,suspicious_but_valid,brightness_std=33.9081
GF1_WFV2_E111.6_N17.5_20200703_L2A0004902588_3072_12288.png,unusually_high_contrast,suspicious_but_valid,brightness_std=50.1118
GF1_WFV2_E111.6_N17.5_20200703_L2A0004902588_3072_12800.png,unusually_high_contrast,suspicious_but_valid,brightness_std=57.9793
GF1_WFV2_E111.6_N17.5_20200703_L2A0004902588_3584_12288.png,unusually_high_contrast,suspicious_but_valid,brightness_std=57.7264
GF1_WFV2_E112.0_N19.2_20200703_L2A0004902375_10752_13312.png,unusually_high_contrast,suspicious_but_valid,brightness_std=35.5395
GF1_WFV2_E112.0_N19.2_20200703_L2A0004902375_11776_13312.png,unusually_high_contrast,suspicious_but_valid,brightness_std=77.7574
GF1_WFV2_E112.0_N19.2_20200703_L2A0004902375_3072_0.png,unusually_high_contrast,suspicious_but_valid,brightness_std=42.8885
GF1_WFV2_E112.0_N19.2_20200703_L2A0004902375_6144_13824.png,unusually_high_contrast,suspicious_but_valid,brightness_std=58.5541
GF1_WFV2_E112.0_N19.2_20200703_L2A0004902375_6656_14167.png,unusually_high_contrast,suspicious_but_valid,brightness_std=28.5328
GF1_WFV2_E112.0_N19.2_20200703_L2A0004902375_7168_12288.png,unusually_high_contrast,suspicious_but_valid,brightness_std=55.8702
GF1_WFV2_E112.0_N19.2_20200703_L2A0004902375_7168_14167.png,unusually_high_contrast,suspicious_but_valid,brightness_std=46.6991
GF1_WFV2_E112.0_N19.2_20200703_L2A0004902375_7680_14167.png,unusually_high_contrast,suspicious_but_valid,brightness_std=53.8156
GF1_WFV2_E112.0_N19.2_20200703_L2A0004902375_8704_4608.png,unusually_high_contrast,suspicious_but_valid,brightness_std=61.9412
GF1_WFV2_E112.0_N19.2_20200703_L2A0004902375_9216_4608.png,unusually_high_contrast,suspicious_but_valid,brightness_std=36.6745
GF1_WFV2_E112.0_N19.2_20200703_L2A0004902375_9728_4608.png,unusually_high_contrast,suspicious_but_valid,brightness_std=58.8823
GF1_WFV2_E118.9_N24.3_20200710_L2A0004922278_0_10752.png,unusually_high_contrast,suspicious_but_valid,brightness_std=53.0378
GF1_WFV2_E118.9_N24.3_20200710_L2A0004922278_0_11264.png,unusually_high_contrast,suspicious_but_valid,brightness_std=43.6222
GF1_WFV2_E118.9_N24.3_20200710_L2A0004922278_0_11776.png,unusually_high_contrast,suspicious_but_valid,brightness_std=32.0849
GF1_WFV2_E118.9_N24.3_20200710_L2A0004922278_10240_13312.png,unusually_high_contrast,suspicious_but_valid,brightness_std=30.0932
GF1_WFV2_E118.9_N24.3_20200710_L2A0004922278_10240_5120.png,unusually_high_contrast,suspicious_but_valid,brightness_std=39.8654
GF1_WFV2_E118.9_N24.3_20200710_L2A0004922278_10752_10752.png,unusually_high_contrast,suspicious_but_valid,brightness_std=39.4481
